1	71
2	60
3	46
4	26
5	18
6	24
7	22
8	15
9	27
10	24
11	13
12	23
13	17
14	19
15	17
16	17
17	22
18	21
19	21
20	17
21	12
22	12
23	12
24	13
25	19
26	16
27	15
28	12
29	16
30	20
31	12
32	12
33	6
34	6
35	5
36	13
37	9
38	8
39	8
40	8
41	9
