1	71
2	53
3	39
4	41
5	22
6	32
7	21
8	21
9	24
10	13
11	13
12	14
13	15
14	10
15	12
16	16
17	18
18	13
19	9
20	8
21	12
22	14
23	12
24	10
25	8
26	7
27	17
28	14
29	8
30	13
31	7
32	12
33	7
34	14
35	15
36	11
37	12
38	13
39	9
40	5
41	14
42	15
43	8
