1	65
2	67
3	52
4	44
5	31
6	33
7	26
8	17
9	18
10	14
11	12
12	11
13	10
14	22
15	9
16	7
17	9
18	12
19	9
20	12
21	12
22	7
23	5
24	7
25	10
26	6
27	10
28	6
29	8
30	9
31	6
32	8
33	11
34	6
35	7
36	4
37	8
38	8
39	4
40	10
41	7
